serial,English,Physics,Chemistry,Mathematics,ComputerScience,Biology,PhysicalEducation,Economics,Accountancy,BusinessStudies
155996,4,5,6,6,0,0,2,0,0,0
69430,4,8,8,8,0,0,8,0,0,0
90330,3,5,3,3,0,0,5,0,0,0
67564,6,4,2,2,0,0,4,0,0,0
171715,2,2,3,3,0,4,0,0,0,0
26443,2,3,2,4,0,1,0,0,0,0
8969,1,5,8,7,0,0,1,0,0,0
80093,4,0,0,4,0,0,0,1,2,3
141711,6,5,8,8,0,0,7,0,0,0
113496,4,0,0,3,0,0,0,1,1,2
211808,1,3,1,3,0,2,0,0,0,0
64307,2,1,1,1,0,0,4,0,0,0
152887,4,2,1,2,0,0,5,0,0,0
32853,1,1,1,1,0,0,4,0,0,0
141438,3,2,6,5,6,0,0,0,0,0
101696,1,4,4,2,0,0,1,0,0,0
45988,6,5,7,8,5,0,0,0,0,0
25199,1,1,1,1,0,0,2,0,0,0
91980,2,2,1,2,0,0,2,0,0,0
43016,6,0,0,6,0,0,0,4,4,6
72034,4,0,0,8,0,0,0,6,2,5
147105,5,1,1,2,0,0,2,0,0,0
101661,4,3,2,1,0,2,0,0,0,0
66816,1,5,3,5,0,0,5,0,0,0
183279,1,0,0,1,0,0,0,1,2,1
219892,1,0,0,4,0,0,0,1,2,2
209298,3,5,3,6,0,5,0,0,0,0
5741,3,2,2,3,0,0,1,0,0,0
28804,2,5,4,3,0,0,0,1,0,0
141583,7,8,7,4,0,0,2,0,0,0
59406,2,7,3,6,0,0,1,0,0,0
5240,1,2,4,3,2,0,0,0,0,0
156126,3,5,7,5,0,0,6,0,0,0
41819,3,0,0,5,0,0,0,4,2,3
102483,4,2,2,5,0,3,0,0,0,0
219076,4,5,5,6,0,4,0,0,0,0
133263,8,8,7,6,0,0,7,0,0,0
202181,2,0,0,4,0,0,0,1,3,2
197951,3,5,5,6,8,0,0,0,0,0
72611,1,2,2,2,0,3,0,0,0,0
166873,2,2,1,1,0,0,1,0,0,0
124818,1,0,0,4,0,0,0,2,2,1
91627,4,0,0,8,0,0,0,6,3,4
27934,1,0,0,5,0,0,0,1,2,2
95407,1,6,5,7,0,5,0,0,0,0
175595,2,3,3,7,0,5,0,0,0,0
147060,3,0,0,3,0,0,0,1,1,2
167084,4,3,2,2,0,0,2,0,0,0
51018,1,1,2,1,0,1,0,0,0,0
210192,6,4,5,4,0,0,1,0,0,0
94585,4,6,5,5,0,0,6,0,0,0
72838,2,3,3,4,3,0,0,0,0,0
135232,2,1,3,2,3,0,0,0,0,0
81141,1,4,2,4,0,4,0,0,0,0
17524,4,5,8,6,0,0,3,0,0,0
38786,2,7,5,8,0,0,3,0,0,0
101564,2,8,8,6,0,0,2,0,0,0
102690,4,1,1,1,2,0,0,0,0,0
179249,5,4,3,7,0,5,0,0,0,0
134610,2,1,1,1,0,1,0,0,0,0
219505,5,5,5,5,0,8,0,0,0,0
205754,7,7,7,6,0,0,2,0,0,0
177093,3,3,6,7,0,6,0,0,0,0
78466,1,4,2,3,3,0,0,0,0,0
134573,1,1,1,1,0,0,3,0,0,0
191855,2,1,1,1,0,0,2,0,0,0
175773,1,1,1,1,1,0,0,0,0,0
187045,1,2,1,1,1,0,0,0,0,0
89242,3,5,6,7,0,0,3,0,0,0
92179,3,0,0,8,0,0,0,4,5,3
202723,1,3,4,4,0,2,0,0,0,0
27796,2,6,6,5,0,7,0,0,0,0
180319,1,0,0,4,0,0,0,1,3,3
215061,4,6,5,4,0,0,3,0,0,0
145218,7,8,7,8,0,0,7,0,0,0
61070,3,0,0,3,0,0,0,1,2,3
147734,3,8,4,4,0,0,4,0,0,0
72115,6,5,4,4,0,0,8,0,0,0
88919,5,4,5,7,0,0,2,0,0,0
129483,5,4,4,7,0,0,6,0,0,0
118154,3,2,1,1,0,3,0,0,0,0
190569,2,3,5,5,4,0,0,0,0,0
90379,5,3,3,2,0,0,1,0,0,0
33816,6,8,8,8,0,0,4,0,0,0
198338,5,2,2,1,0,0,3,0,0,0
136499,5,8,7,8,0,0,3,0,0,0
150359,1,7,6,7,8,0,0,0,0,0
9656,2,3,3,6,0,3,0,0,0,0
81762,4,8,6,8,0,0,4,0,0,0
123258,3,4,2,4,0,2,0,0,0,0
179802,3,5,7,6,0,0,2,0,0,0
185370,5,5,6,3,0,0,3,0,0,0
220849,1,0,0,1,0,0,0,1,1,1
210334,2,4,5,5,0,4,0,0,0,0
27194,3,7,7,5,0,6,0,0,0,0
176209,5,5,7,5,3,0,0,0,0,0
28436,5,6,3,7,0,4,0,0,0,0
18088,2,3,2,1,0,0,0,1,0,0
96705,2,1,1,1,0,0,0,1,0,0
161177,3,6,8,8,0,0,4,0,0,0
40994,4,6,5,6,0,0,4,0,0,0
148021,1,0,0,7,0,0,0,2,3,1
96721,6,8,8,8,0,8,0,0,0,0
22060,1,1,2,1,1,0,0,0,0,0
84879,5,4,5,2,0,0,0,4,0,0
203361,1,1,1,2,0,1,0,0,0,0
74,4,3,3,2,5,0,0,0,0,0
150914,7,4,7,6,0,0,7,0,0,0
52067,2,0,0,2,0,0,0,1,1,1
220866,3,3,3,5,0,0,1,0,0,0
134712,2,7,5,8,0,5,0,0,0,0
179872,2,7,4,7,4,0,0,0,0,0
182603,2,3,7,7,0,0,5,0,0,0
167098,3,3,5,3,0,0,1,0,0,0
193926,3,2,2,1,0,0,0,4,0,0
142721,4,7,6,6,0,5,0,0,0,0
157211,1,7,4,7,0,0,2,0,0,0
161285,1,3,2,4,0,4,0,0,0,0
61474,5,7,7,7,1,0,0,0,0,0
195273,3,5,4,7,0,0,2,0,0,0
53648,3,3,6,5,0,0,1,0,0,0
193447,2,1,1,1,0,3,0,0,0,0
165660,2,2,1,1,0,0,1,0,0,0
43533,2,3,1,2,0,0,4,0,0,0
187515,1,1,1,1,1,0,0,0,0,0
114540,2,0,0,5,0,0,1,0,3,2
32814,3,1,1,1,0,0,2,0,0,0
74487,2,1,1,4,0,1,0,0,0,0
65053,6,0,7,8,0,8,6,0,0,0
216061,1,1,1,1,0,1,0,0,0,0
85641,1,1,4,2,1,0,0,0,0,0
211652,3,7,4,8,0,4,0,0,0,0
12227,4,6,3,8,0,0,6,0,0,0
43778,2,4,1,2,0,0,1,0,0,0
185335,6,7,6,3,0,0,3,0,0,0
124584,6,4,4,3,0,1,0,0,0,0
2794,3,4,6,4,0,3,0,0,0,0
2870,2,0,0,5,0,0,0,3,1,4
66663,4,6,3,4,0,0,6,0,0,0
145044,6,6,7,4,3,0,0,0,0,0
181409,2,4,5,3,0,0,2,0,0,0
84968,1,1,1,1,0,4,0,0,0,0
31406,2,0,0,1,0,0,0,2,1,2
185568,1,5,4,4,0,5,0,0,0,0
122667,3,7,5,6,6,0,0,0,0,0
11929,1,1,1,2,3,0,0,0,0,0
116921,2,2,2,2,0,0,3,0,0,0
100764,1,0,0,4,0,0,0,2,4,4
30439,2,1,1,3,0,1,0,0,0,0
119629,1,5,3,4,3,0,0,0,0,0
63649,1,0,0,8,0,0,0,2,2,2
185002,1,1,1,1,0,0,0,1,0,0
164816,4,8,6,7,0,0,4,0,0,0
38936,3,2,1,1,0,0,3,0,0,0
97350,2,2,1,2,0,0,2,0,0,0
62339,3,5,4,3,0,0,1,0,0,0
69929,5,8,7,8,0,0,6,0,0,0
130502,5,8,4,5,0,0,7,0,0,0
161830,1,1,1,1,0,0,1,0,0,0
18919,5,4,3,3,0,0,4,0,0,0
15210,1,1,2,1,0,0,3,0,0,0
164224,7,4,3,3,0,0,2,0,0,0
102528,3,3,2,4,2,0,0,0,0,0
122876,5,5,2,1,0,0,6,0,0,0
138651,6,3,4,7,0,0,6,0,0,0
84054,1,0,0,3,0,0,0,1,1,1
33935,2,1,1,3,0,0,2,0,0,0
171953,4,3,3,4,4,0,0,0,0,0
210349,1,0,0,7,0,0,0,2,1,2
40516,4,8,6,8,8,0,0,0,0,0
91414,3,8,6,8,0,0,5,0,0,0
112046,1,1,2,2,1,0,0,0,0,0
99034,4,2,1,3,0,0,1,0,0,0
210936,3,0,0,2,0,0,0,1,1,1
48838,3,0,0,5,0,0,0,1,2,3
15326,7,8,8,7,0,0,5,0,0,0
186334,1,5,5,5,4,0,0,0,0,0
145637,2,1,1,1,0,0,2,0,0,0
110305,4,7,6,5,0,8,0,0,0,0
99018,1,1,1,1,0,0,6,0,0,0
186894,4,3,3,3,3,0,0,0,0,0
154345,7,0,0,8,0,0,0,5,6,6
59803,3,5,4,5,0,0,4,0,0,0
124871,2,4,5,5,0,0,1,0,0,0
69920,6,2,8,5,0,0,6,0,0,0
143157,1,4,2,2,5,0,0,0,0,0
11392,4,3,6,4,0,0,4,0,0,0
85320,1,1,1,4,0,1,0,0,0,0
120962,5,0,0,3,0,0,0,4,1,2
80673,3,5,6,8,0,0,4,0,0,0
52311,2,1,2,3,0,0,1,0,0,0
105369,6,6,4,4,0,0,8,0,0,0
113916,3,3,3,3,5,0,0,0,0,0
82465,2,4,5,5,0,3,0,0,0,0
68685,3,5,7,5,0,0,6,0,0,0
209561,3,0,0,2,0,0,0,2,1,5
155891,4,6,2,6,0,8,0,0,0,0
15358,4,5,6,5,0,0,6,0,0,0
97488,2,1,2,1,0,0,1,0,0,0
18380,2,2,4,4,0,3,0,0,0,0
134435,3,6,7,8,0,4,0,0,0,0
172765,2,2,3,2,3,0,0,0,0,0
58018,4,6,8,7,0,8,0,0,0,0
192734,2,3,2,4,0,0,1,0,0,0
6044,1,1,1,1,1,0,0,0,0,0
23764,3,0,0,2,0,0,0,2,1,1
213787,1,2,2,4,2,0,0,0,0,0
83402,2,5,4,8,4,0,0,0,0,0
13339,2,1,1,1,0,1,0,0,0,0
134117,4,0,0,5,0,0,0,3,2,4
169631,4,3,3,6,0,0,2,0,0,0
83221,2,1,2,1,2,0,0,0,0,0
118117,3,1,3,3,3,0,0,0,0,0
162437,3,2,1,2,0,2,0,0,0,0
101381,5,4,4,7,0,0,2,0,0,0
117499,4,0,0,8,0,0,0,2,3,3
29899,1,1,1,1,0,0,1,0,0,0
35240,1,3,2,4,0,3,0,0,0,0
26664,2,2,3,5,0,2,0,0,0,0
64918,6,5,5,7,6,0,0,0,0,0
22732,3,6,5,4,0,0,5,0,0,0
127418,2,6,5,5,0,0,1,0,0,0
68325,6,8,7,8,6,0,0,0,0,0
20971,2,1,2,1,2,0,0,0,0,0
121070,3,8,8,8,0,0,3,0,0,0
110906,7,7,5,8,0,0,1,0,0,0
187969,1,1,1,3,0,1,0,0,0,0
221887,3,2,2,6,5,0,0,0,0,0
175427,6,3,3,5,0,0,4,0,0,0
95673,3,5,6,6,0,0,5,0,0,0
63452,1,3,3,1,0,0,1,0,0,0
53092,1,1,1,1,2,0,0,0,0,0
50578,1,2,1,1,0,0,1,0,0,0
169363,1,1,4,3,0,5,0,0,0,0
205133,5,0,0,8,0,0,0,6,6,2
76572,2,0,0,4,0,0,0,3,2,1
164161,3,3,2,5,2,0,0,0,0,0
120238,2,1,1,2,0,1,0,0,0,0
192963,1,2,3,5,0,0,1,0,0,0
39811,5,5,5,7,0,0,2,0,0,0
70315,1,6,6,8,0,0,5,0,0,0
130090,7,3,2,8,0,0,2,0,0,0
31281,2,0,0,7,0,0,0,2,2,1
90173,7,4,3,8,0,0,7,0,0,0
88215,4,2,3,2,3,0,0,0,0,0
120541,3,4,4,5,0,7,0,0,0,0
56179,3,4,3,4,0,6,0,0,0,0
143110,2,2,1,1,1,0,0,0,0,0
53963,4,4,4,7,0,6,0,0,0,0
24167,4,5,6,7,0,4,0,0,0,0
74929,2,3,2,3,0,0,2,0,0,0
214885,1,3,3,1,2,0,0,0,0,0
108095,1,1,1,2,0,0,1,0,0,0
115978,4,6,5,4,0,0,2,0,0,0
45963,3,1,3,1,4,0,0,0,0,0
7856,3,3,2,6,0,3,0,0,0,0
122482,4,2,7,8,0,0,5,0,0,0
107626,1,2,2,2,2,0,0,0,0,0
130484,5,0,0,8,0,0,0,4,6,5
179209,4,4,4,3,0,0,2,0,0,0
213912,5,8,7,8,8,0,0,0,0,0
195503,1,2,4,3,0,0,2,0,0,0
29327,5,8,6,7,0,0,5,0,0,0
204912,3,3,4,2,0,0,5,0,0,0
17037,3,0,0,6,0,0,0,3,1,4
7936,4,5,4,2,2,0,0,0,0,0
6860,4,6,5,5,0,4,0,0,0,0
36876,1,2,4,5,0,3,0,0,0,0
120990,5,5,6,8,0,0,6,0,0,0
66255,4,3,2,2,0,0,4,0,0,0
98306,1,2,2,4,2,0,0,0,0,0
100643,3,3,2,4,0,3,0,0,0,0
177257,1,3,5,3,4,0,0,0,0,0
178512,2,1,1,1,2,0,0,0,0,0
66053,4,4,4,8,0,7,0,0,0,0
213838,2,2,2,1,0,0,1,0,0,0
110942,2,3,2,3,0,0,5,0,0,0
190336,3,7,8,7,0,0,4,0,0,0
60414,1,0,0,1,0,0,0,1,1,1
53599,4,5,8,2,0,5,0,0,0,0
94307,4,8,8,8,0,0,6,0,0,0
114377,5,0,0,8,0,0,0,6,6,6
221669,3,6,5,6,0,4,0,0,0,0
10378,4,6,5,5,5,0,0,0,0,0
190862,5,7,5,7,7,0,0,0,0,0
40288,6,3,6,3,0,0,4,0,0,0
115867,3,3,4,3,0,0,1,0,0,0
49735,1,1,1,1,2,0,0,0,0,0
51901,2,7,8,3,4,0,0,0,0,0
77523,2,4,6,8,0,0,6,0,0,0
95511,4,0,0,4,0,0,0,2,2,4
202508,6,7,8,7,0,0,3,0,0,0
155352,4,8,8,5,0,0,6,0,0,0
186785,2,3,5,2,0,1,0,0,0,0
155366,2,4,1,2,0,3,0,0,0,0
6390,5,0,0,8,0,0,3,0,5,7
141796,5,0,0,8,0,0,0,8,6,8
115893,3,3,5,5,0,0,6,0,0,0
154295,1,1,1,1,0,0,1,0,0,0
85968,6,4,3,5,5,0,0,0,0,0
183444,4,4,3,7,0,0,2,0,0,0
145244,2,1,1,1,2,0,0,0,0,0
186649,3,7,6,5,0,0,4,0,0,0
171288,2,7,6,5,0,0,2,0,0,0
77007,2,4,5,1,3,0,0,0,0,0
18597,1,0,0,1,0,0,0,1,1,1
68119,3,6,5,7,4,0,0,0,0,0
74961,1,0,0,3,0,0,0,1,1,1
88000,1,1,1,1,2,0,0,0,0,0
39967,3,3,2,1,0,0,3,0,0,0
10771,3,1,3,1,2,0,0,0,0,0
13654,5,3,4,3,0,0,6,0,0,0
76715,3,4,6,6,8,0,0,0,0,0
84754,6,8,6,6,0,0,5,0,0,0
75847,1,4,5,7,7,0,0,0,0,0
68848,1,1,2,2,0,0,1,0,0,0
214262,7,6,7,5,0,0,8,0,0,0
70452,5,8,7,4,0,0,4,0,0,0
196546,7,7,5,7,0,0,1,0,0,0
122003,3,1,2,2,0,5,0,0,0,0
195302,3,4,6,8,0,4,0,0,0,0
176821,2,6,4,4,0,0,2,0,0,0
3803,4,2,2,2,0,2,0,0,0,0
172711,3,6,5,8,0,4,0,0,0,0
120308,1,0,0,1,0,0,0,1,1,1
33199,5,7,7,8,0,8,0,0,0,0
164722,2,5,7,2,0,0,3,0,0,0
9003,2,0,0,3,0,0,0,2,3,1
151796,2,1,1,1,1,0,0,0,0,0
186550,1,0,0,4,0,0,0,1,1,2
11795,3,5,3,6,5,0,0,0,0,0
108961,4,2,3,2,0,0,4,0,0,0
155603,5,7,6,6,0,0,5,0,0,0
157344,4,1,2,1,0,0,1,0,0,0
154496,4,0,0,7,0,0,0,3,3,3
117124,1,2,2,2,0,0,1,0,0,0
36586,4,0,0,1,0,0,0,2,3,4
119764,2,2,2,3,0,0,1,0,0,0
173228,3,6,8,5,0,0,4,0,0,0
29790,2,3,3,5,0,0,5,0,0,0
13911,1,2,2,4,0,0,1,0,0,0
78242,2,2,3,1,0,0,2,0,0,0
209943,3,2,2,1,2,0,0,0,0,0
27222,2,7,8,6,0,0,7,0,0,0
126994,4,6,4,3,0,0,6,0,0,0
139293,3,2,1,3,4,0,0,0,0,0
70033,4,4,4,2,5,0,0,0,0,0
190768,1,3,4,4,0,1,0,0,0,0
103626,2,1,1,1,1,0,0,0,0,0
113128,4,4,5,6,0,0,5,0,0,0
113841,2,2,6,8,0,2,0,0,0,0
159467,3,0,0,8,0,0,0,5,6,5
203834,5,6,8,4,0,0,6,0,0,0
111617,3,0,0,8,0,0,0,2,1,4
101139,1,3,3,5,0,1,0,0,0,0
146065,1,2,3,4,3,0,0,0,0,0
120316,3,2,2,1,0,0,3,0,0,0
2385,2,2,3,1,0,5,0,0,0,0
161175,2,4,4,6,0,2,0,0,0,0
45528,6,5,6,6,6,0,0,0,0,0
83517,5,6,6,7,0,0,5,0,0,0
218384,3,1,1,1,0,0,3,0,0,0
137430,1,4,7,7,0,0,1,0,0,0
76666,2,6,4,2,0,5,0,0,0,0
122158,1,3,3,7,0,0,1,0,0,0
103339,3,6,7,7,0,0,5,0,0,0
128043,3,1,1,1,0,0,1,0,0,0
201793,6,0,0,7,0,0,0,3,2,4
16499,5,8,7,5,0,0,3,0,0,0
24466,2,4,2,3,0,0,3,0,0,0
68356,1,1,1,1,1,0,0,0,0,0
114211,1,0,0,2,0,0,0,1,1,2
128270,3,6,7,7,0,0,5,0,0,0
82927,3,5,5,5,0,0,7,0,0,0
37827,4,5,8,8,7,0,0,0,0,0
11682,6,7,8,7,0,0,2,0,0,0
19145,1,3,4,3,0,3,0,0,0,0
96700,1,3,2,2,0,1,0,0,0,0
162608,3,7,8,8,7,0,0,0,0,0
131387,2,5,3,5,0,2,0,0,0,0
131928,1,5,3,3,6,0,0,0,0,0
215639,1,2,3,3,0,1,0,0,0,0
152467,3,3,4,5,0,0,2,0,0,0
210208,2,4,6,7,0,2,0,0,0,0
98095,1,2,2,4,4,0,0,0,0,0
109561,2,4,6,8,0,0,2,0,0,0
173482,6,3,4,4,0,7,0,0,0,0
93582,3,5,6,7,0,0,4,0,0,0
154620,1,0,0,2,0,0,0,3,1,1
161476,3,7,5,8,0,6,0,0,0,0
41324,3,0,0,4,0,0,0,2,3,2
7218,3,2,5,3,2,0,0,0,0,0
191149,7,4,1,2,0,2,0,0,0,0
73890,1,2,5,7,0,2,0,0,0,0
77983,3,2,3,2,0,0,3,0,0,0
34125,2,0,0,2,0,0,0,1,1,3
117253,1,0,0,1,0,0,0,1,1,1
13827,1,3,2,2,2,0,0,0,0,0
169642,2,4,5,5,5,0,0,0,0,0
103428,2,5,4,1,6,0,0,0,0,0
62825,1,6,6,5,6,0,0,0,0,0
5205,4,2,4,4,0,0,3,0,0,0
96988,1,0,0,2,0,0,0,2,1,1
16944,2,3,4,6,0,0,2,0,0,0
220391,4,3,3,3,0,0,4,0,0,0
172221,5,5,5,2,0,0,4,0,0,0
2712,4,4,6,8,0,6,0,0,0,0
172076,1,2,1,3,0,0,1,0,0,0
180164,2,0,0,8,0,0,0,1,2,2
92295,3,1,1,1,0,0,4,0,0,0
150302,1,4,4,4,0,3,0,0,0,0
192599,2,2,2,2,0,0,0,1,0,0
9421,1,3,4,1,0,0,1,0,0,0
204884,5,4,4,5,0,0,3,0,0,0
143142,1,4,4,2,0,0,0,2,0,0
216611,5,7,7,8,8,0,0,0,0,0
77754,5,5,4,4,6,0,0,0,0,0
152202,7,8,4,3,0,0,4,0,0,0
79328,5,5,8,8,0,0,1,0,0,0
193900,5,4,5,6,0,0,5,0,0,0
9234,2,0,6,7,0,6,1,0,0,0
107306,4,6,6,5,0,7,0,0,0,0
182553,6,7,5,5,0,0,2,0,0,0
133829,3,7,4,3,0,4,0,0,0,0
45546,1,3,3,4,3,0,0,0,0,0
51728,1,1,2,2,0,5,0,0,0,0
51140,2,2,2,5,0,0,2,0,0,0
163907,4,6,5,8,0,0,2,0,0,0
84136,1,4,5,6,0,6,0,0,0,0
178508,1,0,0,5,0,0,0,2,1,1
41239,2,1,1,2,3,0,0,0,0,0
181669,1,0,0,6,0,0,0,3,2,4
49149,5,8,8,8,0,0,5,0,0,0
218468,7,4,2,1,0,5,0,0,0,0
171443,4,0,0,4,0,0,0,2,3,5
209216,2,2,1,1,0,0,4,0,0,0
87723,4,4,5,7,0,0,2,0,0,0
12831,5,5,7,7,0,0,3,0,0,0
161782,3,4,5,5,5,0,0,0,0,0
28939,2,4,3,5,0,0,2,0,0,0
169148,2,3,3,4,3,0,0,0,0,0
17146,7,4,6,7,7,0,0,0,0,0
57512,1,0,0,1,0,0,0,1,1,1
129063,6,8,8,7,0,0,3,0,0,0
221917,2,4,3,5,0,0,3,0,0,0
88322,5,0,0,8,0,0,0,6,6,6
53899,1,2,2,1,0,0,3,0,0,0
137443,5,7,7,8,0,0,3,0,0,0
134142,7,4,8,7,0,7,0,0,0,0
170696,5,8,0,6,8,0,5,0,0,0
96734,1,1,3,3,0,1,0,0,0,0
95871,1,2,2,2,0,0,1,0,0,0
162110,2,0,0,8,0,0,0,6,6,3
203874,4,5,3,5,0,0,1,0,0,0
164495,5,6,7,8,0,8,0,0,0,0
108849,1,2,3,1,0,0,1,0,0,0
72003,1,7,6,6,6,0,0,0,0,0
67798,3,6,5,7,0,0,2,0,0,0
10324,2,6,6,7,0,0,2,0,0,0
37844,1,0,0,1,0,0,0,1,1,1
65465,5,6,5,4,4,0,0,0,0,0
95632,2,0,0,3,0,0,0,1,1,2
76823,1,1,1,1,1,0,0,0,0,0
44052,3,6,7,8,0,4,0,0,0,0
84721,1,4,4,5,5,0,0,0,0,0
183950,4,6,8,6,0,0,5,0,0,0
168487,4,0,0,7,0,0,0,5,6,8
121534,2,4,4,4,3,0,0,0,0,0
122657,4,8,6,7,0,0,5,0,0,0
177650,7,5,5,7,5,0,0,0,0,0
158945,1,0,0,3,0,0,0,1,2,2
77662,6,6,7,6,6,0,0,0,0,0
15871,1,2,2,3,3,0,0,0,0,0
45339,4,0,0,2,0,0,0,2,1,2
165521,6,0,0,8,0,0,0,3,3,5
133766,3,8,5,4,0,0,3,0,0,0
400,4,4,3,7,0,6,0,0,0,0
187052,2,5,7,8,6,0,0,0,0,0
12999,4,8,7,7,0,0,3,0,0,0
13791,1,8,6,7,0,0,1,0,0,0
46975,3,5,5,4,7,0,0,0,0,0
163393,3,3,2,4,0,0,1,0,0,0
119019,2,3,3,3,0,5,0,0,0,0
101012,6,5,4,5,0,0,2,0,0,0
204648,1,1,1,1,0,0,0,1,0,0
118569,2,3,2,3,0,1,0,0,0,0
163249,1,0,0,1,1,0,0,0,1,1
195628,3,4,6,7,0,0,3,0,0,0
155286,3,1,2,2,1,0,0,0,0,0
220757,1,1,2,1,2,0,0,0,0,0
190818,4,2,2,2,0,0,1,0,0,0
173242,3,6,6,5,0,0,1,0,0,0
198090,8,6,7,7,0,0,5,0,0,0
69313,1,3,2,3,0,2,0,0,0,0
131694,5,5,2,3,0,0,5,0,0,0
2198,1,1,2,3,5,0,0,0,0,0
53329,3,5,7,6,0,6,0,0,0,0
216618,2,4,5,5,0,5,0,0,0,0
26706,3,0,0,7,0,0,0,3,3,3
145280,2,4,4,4,0,4,0,0,0,0
194448,4,5,7,3,0,0,4,0,0,0
142872,3,0,0,7,0,0,0,1,1,4
119235,7,7,8,6,0,0,7,0,0,0
25730,2,0,0,6,0,0,0,2,2,1
128912,3,1,2,4,0,0,1,0,0,0
156457,4,4,5,6,0,0,4,0,0,0
36910,4,5,7,8,5,0,0,0,0,0
42287,1,3,3,3,0,0,2,0,0,0
215881,5,6,4,4,0,5,0,0,0,0
38714,3,8,8,6,8,0,0,0,0,0
150250,5,4,3,5,0,0,4,0,0,0
952,1,1,1,1,0,0,1,0,0,0
222490,2,0,0,3,0,0,0,1,2,1
209119,1,1,1,1,0,1,0,0,0,0
38963,2,5,5,5,0,0,4,0,0,0
213335,3,3,4,4,1,0,0,0,0,0
133941,4,4,5,5,0,0,6,0,0,0
73078,3,0,0,5,0,0,0,2,3,2
70063,4,0,0,6,0,0,0,2,3,3
49689,3,1,2,3,0,0,6,0,0,0
27776,2,3,3,4,3,0,0,0,0,0
92489,4,4,4,4,0,0,1,0,0,0
170421,7,6,6,6,0,0,1,0,0,0
173018,2,3,1,3,5,0,0,0,0,0
157092,2,3,6,5,0,6,0,0,0,0
117250,4,4,3,3,2,0,0,0,0,0
75787,6,3,3,1,7,0,0,0,0,0
195890,2,1,2,1,0,0,1,0,0,0
180246,2,3,4,1,0,0,0,2,0,0
95286,4,5,3,8,0,4,0,0,0,0
3031,1,3,3,5,5,0,0,0,0,0
4514,3,6,8,4,6,0,0,0,0,0
58700,5,2,7,2,6,0,0,0,0,0
50756,5,5,4,8,8,0,0,0,0,0
41589,3,5,6,5,0,0,4,0,0,0
82774,2,2,1,1,3,0,0,0,0,0
45655,3,3,3,5,0,5,0,0,0,0
207794,4,1,3,3,1,0,0,0,0,0
102934,2,2,2,2,0,2,0,0,0,0
205633,6,6,4,4,0,0,2,0,0,0
6506,1,1,1,2,0,1,0,0,0,0
211702,2,3,3,5,0,3,0,0,0,0
4189,1,3,4,4,0,3,0,0,0,0
96816,4,0,0,2,0,0,0,3,3,2
2686,4,4,2,3,0,0,1,0,0,0
125960,3,5,3,5,0,0,2,0,0,0
179713,4,6,5,5,0,0,3,0,0,0
68543,3,3,4,6,0,2,0,0,0,0
71590,1,4,4,5,0,2,0,0,0,0
188808,2,1,1,1,0,0,1,0,0,0
170453,1,2,1,1,0,1,0,0,0,0
164110,2,6,7,5,0,0,2,0,0,0
144766,2,0,0,2,0,0,0,2,1,3
130867,3,4,4,8,0,1,0,0,0,0
129328,1,0,0,7,0,0,0,5,6,4
219722,4,6,8,6,8,0,0,0,0,0
75098,5,3,3,4,2,0,0,0,0,0
106752,2,6,5,8,0,0,4,0,0,0
116301,1,1,1,2,1,0,0,0,0,0
26750,1,0,0,6,0,0,0,1,2,2
157275,2,0,0,2,0,0,0,1,1,1
137758,6,6,8,6,0,0,5,0,0,0
65508,5,5,7,5,0,0,2,0,0,0
192587,2,4,4,5,0,0,4,0,0,0
170390,5,5,5,6,0,0,2,0,0,0
13857,3,7,1,4,0,5,0,0,0,0
109345,3,5,3,3,3,0,0,0,0,0
127182,1,0,0,6,0,0,0,3,1,1
76225,3,8,4,8,5,0,0,0,0,0
35121,2,5,6,6,0,0,5,0,0,0
46224,1,2,3,4,0,1,0,0,0,0
11785,5,4,6,7,0,0,3,0,0,0
13094,2,5,4,2,0,5,0,0,0,0
154784,4,5,4,4,0,5,0,0,0,0
222832,1,1,1,1,0,0,3,0,0,0
71647,3,8,5,8,8,0,0,0,0,0
138644,1,5,5,4,0,2,0,0,0,0
67933,3,2,2,2,0,0,1,0,0,0
130599,3,3,4,4,0,0,1,0,0,0
49995,2,3,3,5,0,0,1,0,0,0
60011,1,3,2,3,2,0,0,0,0,0
184947,7,0,0,7,0,0,0,3,1,1
12763,1,0,0,1,0,0,0,1,1,1
4442,4,5,5,5,6,0,0,0,0,0
127083,1,0,0,7,0,0,0,2,4,4
177820,1,0,0,1,0,0,0,1,1,1
13185,1,1,1,1,0,1,0,0,0,0
89986,4,5,3,2,0,0,6,0,0,0
211312,2,2,2,3,0,2,0,0,0,0
163387,1,3,2,2,5,0,0,0,0,0
222628,3,7,5,6,0,4,0,0,0,0
11595,2,2,2,2,4,0,0,0,0,0
92650,5,4,1,4,0,0,5,0,0,0
126441,1,0,0,1,0,0,0,1,1,1
58993,2,6,6,7,5,0,0,0,0,0
55762,6,7,7,8,0,0,5,0,0,0
171916,1,3,3,2,1,0,0,0,0,0
100696,6,6,6,8,0,0,3,0,0,0
146530,3,1,2,2,0,0,1,0,0,0
124961,2,3,3,7,0,4,0,0,0,0
193530,2,0,0,4,0,0,0,1,2,1
102072,6,5,2,7,0,0,4,0,0,0
13659,3,3,3,4,0,0,1,0,0,0
36258,2,1,1,1,2,0,0,0,0,0
177476,5,7,7,3,0,0,8,0,0,0
184311,1,1,2,2,2,0,0,0,0,0
